"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:pagePath""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:date""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:visitLength""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visits""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visitors""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:avgTimeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:pageviews""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:timeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:uniquepageviews""}"
/;20100331;9;1;1;7.0;1;7.0;1
/;20100331;96;1;1;96.0;1;96.0;1
/;20100331;99;1;1;38.0;1;38.0;1
/;20100401;0;12;10;0.0;12;0.0;12
/;20100401;10;1;1;7.0;1;7.0;1
/;20100401;100;1;1;33.0;3;66.0;1
/;20100401;1490;1;1;7.0;2;14.0;1
/;20100401;182;0;1;0.0;1;0.0;1
/;20100401;31;1;1;12.5;3;25.0;1
/;20100401;37;1;1;13.0;2;13.0;1
/;20100401;5;1;1;5.0;1;5.0;1
/;20100401;532;1;1;43.333.333.333.333.300;4;130.0;1
/;20100401;6;1;1;5.0;1;5.0;1
/;20100401;76;1;1;69.0;1;69.0;1
/;20100401;9;1;1;3.5;2;7.0;1
/;20100401;91;1;1;45.5;2;91.0;1
/;20100402;0;13;9;0.0;13;0.0;13
/;20100402;148;1;1;148.0;1;148.0;1
/;20100402;17;1;1;8.0;1;8.0;1
/;20100402;18;1;1;5.0;1;5.0;1
/;20100402;20;1;1;12.0;2;12.0;1
/;20100402;36;1;1;5.0;1;5.0;1
/;20100402;948;0;1;401.0;2;401.0;1
/;20100403;0;4;4;0.0;4;0.0;4
/;20100403;28;1;1;11.0;2;11.0;1
/;20100403;461;1;1;295.0;2;295.0;1
/;20100403;74;1;1;33.5;2;67.0;1
/;20100404;0;12;7;0.0;12;0.0;12
/;20100404;15;1;1;10.0;2;10.0;1
/;20100404;53;1;1;37.0;1;37.0;1
/;20100404;55;1;1;5.0;1;5.0;1
/;20100405;0;9;7;0.0;9;0.0;9
/;20100405;13;1;1;6.0;1;6.0;1
/;20100405;3731;0;1;8.0;1;8.0;1
/;20100405;49;1;1;49.0;1;49.0;1
/;20100405;63;1;1;10.0;1;10.0;1
/;20100406;0;4;4;0.0;4;0.0;4
/;20100406;107;1;1;95.0;1;95.0;1
/;20100406;13;1;1;13.0;1;13.0;1
/;20100406;14;1;1;14.0;1;14.0;1
/;20100406;156;1;1;156.0;1;156.0;1
/;20100406;16;1;1;13.0;2;13.0;1
/;20100406;1828;1;1;3.0;1;3.0;1
/;20100406;214;1;1;107.0;2;214.0;1
/;20100406;2419;1;1;564.25;4;2257.0;1
/;20100406;25;1;1;13.0;1;13.0;1
/;20100406;3;1;1;3.0;1;3.0;1
/;20100406;302;1;1;87.0;1;87.0;1
/;20100406;31;1;1;31.0;1;31.0;1
/;20100406;34;1;1;34.0;1;34.0;1
/;20100406;35;1;1;11.0;1;11.0;1
/;20100406;4;1;1;4.0;1;4.0;1
/;20100406;541;1;1;4.0;1;4.0;1
/;20100406;571;1;1;7.0;1;7.0;1
/;20100406;6;1;1;6.0;1;6.0;1
/;20100406;77;1;1;4.0;3;8.0;1
/;20100406;79;1;1;22.0;2;44.0;1
/;20100406;84;1;1;8.0;1;8.0;1
/;20100407;0;7;5;0.0;7;0.0;7
/;20100407;134;1;1;65.0;3;130.0;1
/;20100407;1735;1;1;5.686.666.666.666.660;3;1706.0;1
/;20100407;226;1;1;15.0;1;15.0;1
/;20100407;2657;1;1;424.0;1;424.0;1
/;20100407;29;1;1;29.0;1;29.0;1
/;20100407;334;0;1;2.5;3;5.0;1
/;20100407;40;1;1;6.0;1;6.0;1
/;20100407;45;1;1;45.0;1;45.0;1
/;20100407;46;1;1;3.0;1;3.0;1
/;20100407;64;1;1;64.0;2;64.0;1
/;20100407;660;1;1;568.0;2;568.0;1
/;20100407;77;1;1;77.0;1;77.0;1
/;20100408;0;31;30;0.0;31;0.0;31
/;20100408;10;1;1;6.0;1;6.0;1
/;20100408;113;1;1;28.5;2;57.0;1
/;20100408;116;1;1;69.0;1;69.0;1
/;20100408;119;1;1;10.0;1;10.0;1
/;20100408;12;1;1;6.0;1;6.0;1
/;20100408;14;2;2;14.0;2;28.0;2
/;20100408;1643;0;1;4.0;1;4.0;1
/;20100408;169;1;1;5.0;1;5.0;1
/;20100408;17;1;1;17.0;1;17.0;1
/;20100408;185;1;1;185.0;1;185.0;1
/;20100408;2;1;1;2.0;1;2.0;1
/;20100408;201;1;1;10.0;1;10.0;1
/;20100408;2092;1;1;90.0;3;270.0;1
/;20100408;2254;1;1;9.0;1;9.0;1
/;20100408;233;1;1;39.0;2;78.0;1
/;20100408;26;1;1;26.0;1;26.0;1
/;20100408;27;1;1;27.0;1;27.0;1
/;20100408;28;0;1;6.0;2;6.0;1
/;20100408;308;1;1;15.5;3;31.0;1
/;20100408;31;1;1;31.0;1;31.0;1
/;20100408;32;1;1;32.0;2;32.0;1
/;20100408;33;1;1;5.0;1;5.0;1
/;20100408;35;1;1;35.0;1;35.0;1
/;20100408;368;1;1;314.0;1;314.0;1
/;20100408;388;1;1;24.0;1;24.0;1
/;20100408;39;1;1;16.0;2;16.0;1
/;20100408;390;1;1;7.933.333.333.333.330;3;238.0;1
/;20100408;51;2;2;17.0;3;34.0;2
/;20100408;53;1;1;26.0;2;52.0;1
/;20100408;75;1;1;23.5;2;47.0;1
/;20100408;82;1;1;20.0;1;20.0;1
/;20100408;83;1;1;30.0;1;30.0;1
/;20100408;9;1;1;9.0;1;9.0;1
/;20100408;903;1;1;6.0;3;12.0;1
/;20100408;99;1;1;7.0;1;7.0;1
/;20100409;0;6;4;0.0;6;0.0;6
/;20100409;108;1;1;21.0;1;21.0;1
/;20100409;1183;0;1;118.6;6;593.0;1
/;20100409;135;1;1;4.0;1;4.0;1
/;20100409;19;1;1;11.0;1;11.0;1
/;20100409;195;1;1;95.0;2;190.0;1
/;20100409;217;1;1;217.0;1;217.0;1
/;20100409;37;1;1;37.0;1;37.0;1
/;20100409;471;1;1;84.0;1;84.0;1
/;20100409;59;1;1;6.0;1;6.0;1
/;20100410;0;4;2;0.0;4;0.0;4
/;20100411;0;7;4;0.0;7;0.0;7
/;20100411;110;1;1;110.0;2;110.0;1
/;20100411;192;1;1;14.0;2;28.0;1
/;20100411;1995;0;1;0.0;1;0.0;1
/;20100411;226;1;1;16.0;1;16.0;1
/;20100411;488;1;1;15.0;1;15.0;1
/;20100412;0;18;15;0.0;18;0.0;18
/;20100412;14;1;1;14.0;1;14.0;1
/;20100412;163;1;1;4.0;1;4.0;1
/;20100412;1780;1;1;15.5;2;31.0;1
/;20100412;18;1;1;18.0;1;18.0;1
/;20100412;25;1;1;5.0;2;10.0;1
/;20100412;2555;1;1;4.0;1;4.0;1
/;20100412;62;1;1;6.0;1;6.0;1
/;20100412;7;1;1;7.0;1;7.0;1
/;20100412;749;1;1;6.0;2;12.0;1
/;20100412;83;1;1;6.0;1;6.0;1
/;20100413;0;8;8;0.0;9;0.0;8
/;20100413;101;1;1;44.0;2;44.0;1
/;20100413;12;1;1;5.0;1;5.0;1
/;20100413;1801;0;1;113.0;1;113.0;1
/;20100413;189;0;1;0.0;1;0.0;1
/;20100413;196;0;1;28.0;1;28.0;1
/;20100413;280;1;1;11.0;1;11.0;1
/;20100413;38;1;1;38.0;1;38.0;1
/;20100413;40;1;1;15.0;1;15.0;1
/;20100413;41;1;1;27.0;1;27.0;1
/;20100413;491;1;1;45.0;1;45.0;1
/;20100413;571;1;1;13.0;1;13.0;1
/;20100413;6;1;1;6.0;1;6.0;1
/;20100414;0;5;5;0.0;5;0.0;5
/;20100414;17;1;1;6.0;1;6.0;1
/;20100414;20;1;1;8.0;1;8.0;1
/;20100414;47;0;1;0.0;1;0.0;1
/;20100414;62;1;1;62.0;2;62.0;1
/;20100414;991;0;1;7.0;1;7.0;1
/;20100415;0;5;5;0.0;5;0.0;5
/;20100415;13;1;1;9.0;2;9.0;1
/;20100415;159;1;1;19.0;1;19.0;1
/;20100415;16;1;1;10.0;1;10.0;1
/;20100415;17;0;1;0.0;1;0.0;1
/;20100415;170;1;1;16.0;1;16.0;1
/;20100415;172;1;1;13.0;1;13.0;1
/;20100415;254;1;1;2.0;1;2.0;1
/;20100415;29;1;1;29.0;1;29.0;1
/;20100415;4;1;1;4.0;1;4.0;1
/;20100415;49;1;1;35.0;1;35.0;1
/;20100415;491;1;1;8.0;1;8.0;1
/;20100415;66;1;1;2.5;2;5.0;1
/;20100415;947;1;1;947.0;2;947.0;1
/;20100415;95;1;1;5.0;1;5.0;1
/;20100416;0;12;10;0.0;12;0.0;12
/;20100416;12;1;1;12.0;1;12.0;1
/;20100416;167;1;1;13.0;2;26.0;1
/;20100416;192;1;1;156.0;1;156.0;1
/;20100416;193;1;1;45.0;1;45.0;1
/;20100416;2084;1;1;492.5;5;1970.0;1
/;20100416;258;1;1;14.0;2;28.0;1
/;20100416;31;1;1;13.0;1;13.0;1
/;20100416;321;1;1;24.5;2;49.0;1
/;20100416;46;1;1;46.0;1;46.0;1
/;20100416;6;1;1;6.0;1;6.0;1
/;20100417;0;8;6;0.0;8;0.0;8
/;20100417;108;1;1;35.5;3;71.0;1
/;20100417;159;1;1;63.0;1;63.0;1
/;20100417;99;1;1;18.0;3;54.0;1
/;20100419;0;11;9;0.0;11;0.0;11
/;20100419;2;1;1;2.0;1;2.0;1
/;20100419;254;1;1;26.0;1;26.0;1
/;20100419;49;1;1;47.0;2;47.0;1
/;20100419;67;1;1;11.0;1;11.0;1
/;20100419;685;1;1;5.0;2;10.0;1
/;20100419;705;1;1;43.333.333.333.333.300;3;130.0;1
/;20100419;795;0;1;2.0;1;2.0;1
/;20100419;830;1;1;3.2;5;16.0;1
/;20100420;0;6;4;0.0;6;0.0;6
/;20100420;139;1;1;139.0;1;139.0;1
/;20100420;156;1;1;156.0;2;156.0;1
/;20100420;2;1;1;2.0;1;2.0;1
/;20100420;3;2;2;3.0;2;6.0;2
/;20100420;31;1;1;17.0;1;17.0;1
/;20100420;42;1;1;11.0;2;11.0;1
/;20100421;0;17;13;0.0;17;0.0;17
/;20100421;110;1;1;24.0;1;24.0;1
/;20100421;1343;1;1;6.333.333.333.333.330;3;19.0;1
/;20100421;14;1;1;14.0;1;14.0;1
/;20100421;148;0;1;2.0;1;2.0;1
/;20100421;1665;1;1;1665.0;2;1665.0;1
/;20100421;18;1;1;4.5;2;9.0;1
/;20100421;25;1;1;19.0;2;19.0;1
/;20100421;27;1;1;21.0;1;21.0;1
/;20100421;287;1;1;201.0;1;201.0;1
/;20100421;2902;1;1;347.2;6;1736.0;1
/;20100421;360;1;1;11.0;2;22.0;1
/;20100421;373;0;1;9.6;6;48.0;1
/;20100421;40;1;1;3.0;1;3.0;1
/;20100421;41;0;1;0.0;1;0.0;1
/;20100421;59;1;1;21.0;3;42.0;1
/;20100421;607;1;1;607.0;1;607.0;1
/;20100421;84;1;1;15.0;1;15.0;1
/;20100421;925;1;1;27.0;1;27.0;1
/;20100421;942;1;1;3.8;6;19.0;1
/;20100422;0;16;11;0.0;16;0.0;16
/;20100422;1118;1;1;10.0;1;10.0;1
/;20100422;160;1;1;80.5;3;161.0;1
/;20100422;27;1;1;10.0;1;10.0;1
/;20100422;28;1;1;10.5;2;21.0;1
/;20100422;30;1;1;7.0;2;7.0;1
/;20100422;39;1;1;10.0;2;10.0;1
/;20100422;47;1;1;9.0;1;9.0;1
/;20100422;50;1;1;2.0;1;2.0;1
/;20100422;657;1;1;6.0;1;6.0;1
/;20100422;738;0;1;25.0;1;25.0;1
/;20100423;0;10;7;0.0;10;0.0;10
/;20100423;1034;1;1;4.0;1;4.0;1
/;20100423;118;1;1;4.0;1;4.0;1
/;20100423;2902;1;1;10.0;1;10.0;1
/;20100423;325;1;1;6.0;1;6.0;1
/;20100423;63;1;1;9.0;4;27.0;1
/;20100423;66;1;1;11.5;2;23.0;1
/;20100423;672;0;1;16.0;1;16.0;1
/;20100423;759;1;1;6.5;2;13.0;1
/;20100423;762;0;1;368.0;1;368.0;1
/;20100423;938;0;1;0.0;1;0.0;1
/;20100423;972;0;1;0.0;1;0.0;1
/;20100424;0;4;3;0.0;4;0.0;4
/;20100424;25;1;1;15.0;2;15.0;1
/;20100424;5;1;1;5.0;1;5.0;1
/;20100424;54;1;1;54.0;1;54.0;1
/;20100424;72;1;1;17.0;1;17.0;1
/;20100425;0;5;4;0.0;5;0.0;5
/;20100425;1291;1;1;3.983.333.333.333.330;3;1195.0;1
/;20100425;4;1;1;4.0;1;4.0;1
/;20100425;60;1;1;12.0;2;12.0;1
/;20100425;902;0;1;301.0;1;301.0;1
/;20100426;0;9;6;0.0;9;0.0;9
/;20100426;1149;1;1;944.0;1;944.0;1
/;20100426;243;1;1;115.0;2;115.0;1
/;20100426;30;1;1;30.0;1;30.0;1
/;20100426;33;1;1;16.0;1;16.0;1
/;20100426;36;1;1;21.0;2;21.0;1
/;20100426;4;1;1;4.0;1;4.0;1
/;20100426;6;1;1;6.0;1;6.0;1
/;20100426;643;1;1;6.0;1;6.0;1
/;20100426;73;1;1;15.0;1;15.0;1
/;20100426;944;1;1;9.0;1;9.0;1
/;20100426;984;1;1;17.0;1;17.0;1
/;20100427;0;12;8;0.0;12;0.0;12
/;20100427;100;1;1;38.0;1;38.0;1
/;20100427;110;1;1;5.0;2;5.0;1
/;20100427;1248;1;1;6.0;1;6.0;1
/;20100427;1249;1;1;1249.0;2;1249.0;1
/;20100427;1260;1;1;16.0;1;16.0;1
/;20100427;1538;1;1;70.5;2;141.0;1
/;20100427;2351;1;1;470.2;6;2351.0;1
/;20100427;263;1;1;25.5;2;51.0;1
/;20100427;6;1;1;6.0;1;6.0;1
/;20100427;68;0;1;5.0;1;5.0;1
/;20100427;705;1;1;10.0;1;10.0;1
/;20100428;0;13;12;0.0;13;0.0;13
/;20100428;2101;1;1;62.0;3;186.0;1
/;20100428;233;1;1;44.0;1;44.0;1
/;20100428;248;1;1;196.0;1;196.0;1
/;20100428;439;1;1;53.0;1;53.0;1
/;20100428;502;1;1;251.5;3;503.0;1
/;20100428;682;1;1;153.0;1;153.0;1
/;20100428;79;1;1;35.0;2;35.0;1
/;20100428;87;1;1;58.0;2;58.0;1
/;20100428;9;1;1;5.0;1;5.0;1
/;20100429;0;10;9;0.0;10;0.0;10
/;20100429;1131;1;1;47.0;1;47.0;1
/;20100429;121;0;1;0.0;1;0.0;1
/;20100429;136;1;1;52.5;2;105.0;1
/;20100429;152;0;1;44.0;2;44.0;1
/;20100429;179;0;1;0.0;1;0.0;1
/;20100429;18;1;1;14.0;1;14.0;1
/;20100429;233;1;1;5.0;2;5.0;1
/;20100429;284;1;1;284.0;1;284.0;1
/;20100429;30;1;1;25.0;2;25.0;1
/;20100429;34;1;1;3.0;3;9.0;1
/;20100429;4493;1;1;4.25;4;17.0;1
/;20100429;599;1;1;299.5;2;599.0;1
/;20100429;734;1;1;108.5;2;217.0;1
/;20100430;0;8;5;0.0;8;0.0;8
/;20100430;19;1;1;9.5;2;19.0;1
/;20100430;21;0;1;5.0;1;5.0;1
/;20100430;33;1;1;33.0;1;33.0;1
/;20100430;49;1;1;15.0;1;15.0;1
/;20100430;82;1;1;40.5;3;81.0;1
/;20100501;0;10;5;0.0;10;0.0;10
/;20100501;122;1;1;122.0;1;122.0;1
/;20100501;649;1;1;135.0;1;135.0;1
/;20100502;0;16;14;0.0;16;0.0;16
/;20100502;10;0;1;0.0;1;0.0;1
/;20100502;1625;0;1;5.75;4;23.0;1
/;20100502;17;1;1;9.0;1;9.0;1
/;20100502;25;1;1;16.0;1;16.0;1
/;20100502;3;1;1;3.0;1;3.0;1
/;20100502;305;1;1;8.0;1;8.0;1
/;20100502;603;1;1;42.0;1;42.0;1
/;20100502;92;1;1;24.0;2;48.0;1
/;20100502;96;1;1;16.5;2;33.0;1
/;20100502;998;1;1;47.6;5;238.0;1
/;20100503;0;13;10;0.0;13;0.0;13
/;20100503;1029;1;1;1029.0;1;1029.0;1
/;20100503;12;1;1;1.0;2;1.0;1
/;20100503;148;1;1;7.0;1;7.0;1
/;20100503;15;1;1;4.0;2;8.0;1
/;20100503;17;1;1;8.0;2;8.0;1
/;20100503;170;0;1;13.0;1;13.0;1
/;20100503;1733;0;1;4.0;2;8.0;1
/;20100503;176;1;1;7.0;2;14.0;1
/;20100503;22;1;1;14.0;2;14.0;1
/;20100503;23;1;1;9.5;2;19.0;1
/;20100503;268;1;1;9.5;2;19.0;1
/;20100503;3;1;1;3.0;1;3.0;1
/;20100503;31;0;1;0.0;1;0.0;1
/;20100503;363;1;1;12.0;1;12.0;1
/;20100503;40;1;1;13.0;2;13.0;1
/;20100503;5;1;1;5.0;1;5.0;1
/;20100503;6;1;1;4.0;1;4.0;1
/;20100503;7;1;1;7.0;1;7.0;1
/;20100503;71;1;1;46.0;1;46.0;1
/;20100503;748;1;1;32.0;2;64.0;1
/;20100503;75;1;1;23.333.333.333.333.300;4;7.0;1
/;20100504;0;6;6;0.0;6;0.0;6
/;20100504;1013;1;1;18.0;1;18.0;1
/;20100504;116;1;1;58.0;2;116.0;1
/;20100504;1193;1;1;5.0;3;10.0;1
/;20100504;123;1;1;7.5;5;30.0;1
/;20100504;18;1;1;13.0;2;13.0;1
/;20100504;218;0;1;0.0;1;0.0;1
/;20100504;24;1;1;24.0;1;24.0;1
/;20100504;269;1;1;14.0;2;28.0;1
/;20100504;27;2;2;20.0;3;40.0;2
/;20100504;278;1;1;68.75;4;275.0;1
/;20100504;3;1;1;3.0;1;3.0;1
/;20100504;393;0;1;250.0;1;250.0;1
/;20100504;54;1;1;23.0;1;23.0;1
/;20100504;629;0;1;131.5;5;526.0;1
/;20100504;72;1;1;59.0;2;59.0;1
/;20100504;744;0;1;127.5;2;255.0;1
/;20100504;8;1;1;8.0;1;8.0;1
/;20100504;87;1;1;25.0;2;25.0;1
/;20100504;958;1;1;15.0;1;15.0;1
/;20100504;98;1;1;29.0;2;58.0;1
/;20100504;984;1;1;292.0;2;292.0;1
/;20100505;0;12;8;0.0;12;0.0;12
/;20100505;11;1;1;11.0;1;11.0;1
/;20100505;2;0;1;0.0;1;0.0;1
/;20100505;2268;0;1;1533.0;1;1533.0;1
/;20100505;27;1;1;8.0;1;8.0;1
/;20100505;425;1;1;32.5;2;65.0;1
/;20100505;43;1;1;37.0;2;37.0;1
/;20100505;453;1;1;38.0;1;38.0;1
/;20100505;502;1;1;7.566.666.666.666.660;3;227.0;1
/;20100505;54;1;1;54.0;1;54.0;1
/;20100505;59;1;1;34.0;1;34.0;1
/;20100505;99;1;1;99.0;1;99.0;1
/;20100506;0;8;7;0.0;8;0.0;8
/;20100506;113;0;1;15.0;1;15.0;1
/;20100506;13;1;1;13.0;2;13.0;1
/;20100506;15;1;1;6.0;2;6.0;1
/;20100506;161;0;1;6.0;1;6.0;1
/;20100506;173;0;1;22.0;1;22.0;1
/;20100506;174;1;1;55.0;2;55.0;1
/;20100506;1795;1;1;48.833.333.333.333.300;7;293.0;1
/;20100506;1836;1;1;15.0;3;45.0;1
/;20100506;187;1;1;97.0;1;97.0;1
/;20100506;20;1;1;20.0;1;20.0;1
/;20100506;229;1;1;173.0;1;173.0;1
/;20100506;23;2;2;23.0;2;46.0;2
/;20100506;263;1;1;8.5;2;17.0;1
/;20100506;3;1;1;3.0;1;3.0;1
/;20100506;34;1;1;24.0;1;24.0;1
/;20100506;42;1;2;6.5;2;13.0;2
/;20100506;47;1;1;31.0;1;31.0;1
/;20100506;56;1;1;33.0;1;33.0;1
/;20100506;57;0;1;12.0;1;12.0;1
/;20100506;62;1;1;62.0;1;62.0;1
/;20100506;68;1;1;3.5;3;7.0;1
/;20100506;685;1;1;59.714.285.714.285.700;8;418.0;1
/;20100506;7485;0;1;16.0;5;64.0;1
/;20100506;9;1;1;9.0;1;9.0;1
/;20100507;0;13;10;0.0;13;0.0;13
/;20100507;105;1;1;71.0;2;71.0;1
/;20100507;116;1;1;75.0;1;75.0;1
/;20100507;13;1;1;13.0;1;13.0;1
/;20100507;1384;0;1;622.0;2;1244.0;1
/;20100507;168;1;1;168.0;1;168.0;1
/;20100507;19;1;1;6.333.333.333.333.330;4;19.0;1
/;20100507;25;1;1;8.0;1;8.0;1
/;20100507;26;1;1;5.5;2;11.0;1
/;20100507;37;1;1;6.0;1;6.0;1
/;20100507;4503;1;1;10.0;1;10.0;1
/;20100507;6040;1;1;6.0;1;6.0;1
/;20100507;8;0;1;0.0;1;0.0;1
/;20100508;0;13;7;0.0;13;0.0;13
/;20100508;174;0;1;0.0;1;0.0;1
/;20100508;217;1;1;5.5;2;11.0;1
/;20100508;231;1;1;5.5;2;11.0;1
/;20100508;232;1;1;7.0;1;7.0;1
/;20100508;2493;0;1;5.25;4;21.0;1
/;20100508;29;1;1;29.0;1;29.0;1
/;20100508;44;1;1;5.0;2;10.0;1
/;20100508;54;1;1;6.0;1;6.0;1
/;20100508;554;1;1;47.0;1;47.0;1
/;20100508;5896;1;1;29.0;1;29.0;1
/;20100508;594;1;1;594.0;1;594.0;1
/;20100508;640;0;1;22.0;1;22.0;1
/;20100508;73;1;1;20.0;2;40.0;1
/;20100508;74;1;1;6.0;1;6.0;1
/;20100509;0;8;7;0.0;8;0.0;8
/;20100509;121;0;1;10.5;2;21.0;1
/;20100509;473;1;1;110.0;2;220.0;1
/;20100509;5;1;1;5.0;1;5.0;1
/;20100509;570;1;1;76.0;1;76.0;1
/;20100510;0;10;9;0.0;10;0.0;10
/;20100510;119;1;1;8.666.666.666.666.660;3;26.0;1
/;20100510;12;1;1;12.0;1;12.0;1
/;20100510;1317;1;1;13.0;1;13.0;1
/;20100510;136;1;1;11.0;2;22.0;1
/;20100510;14;1;1;6.0;2;6.0;1
/;20100510;1838;1;1;6.0;1;6.0;1
/;20100510;1902;1;1;6.0;1;6.0;1
/;20100510;218;1;1;218.0;2;218.0;1
/;20100510;2824;0;1;1204.0;2;2408.0;1
/;20100510;344;1;1;58.5;2;117.0;1
/;20100510;372;0;1;47.0;1;47.0;1
/;20100510;45;1;1;10.0;1;10.0;1
/;20100510;6;2;2;6.0;2;12.0;2
/;20100510;626;1;1;156.25;5;625.0;1
/;20100510;69;1;1;69.0;1;69.0;1
/;20100510;788;0;1;10.5;2;21.0;1
/;20100511;0;13;11;0.0;13;0.0;13
/;20100511;1044;1;1;195.5;2;391.0;1
/;20100511;107;1;1;67.0;1;67.0;1
/;20100511;11;1;1;11.0;1;11.0;1
/;20100511;1186;0;1;112.0;2;112.0;1
/;20100511;12;1;1;8.0;2;8.0;1
/;20100511;132;2;2;26.333.333.333.333.300;5;79.0;2
/;20100511;150;1;1;30.5;2;61.0;1
/;20100511;1561;1;1;9.625;8;77.0;1
/;20100511;1649;1;1;17.0;1;17.0;1
/;20100511;17;1;1;13.0;1;13.0;1
/;20100511;19;1;1;4.0;2;4.0;1
/;20100511;21;1;1;10.5;2;21.0;1
/;20100511;2169;1;1;5.0;1;5.0;1
/;20100511;2796;1;1;5.0;2;10.0;1
/;20100511;28;1;1;17.0;1;17.0;1
/;20100511;2886;0;1;8.0;2;16.0;1
/;20100511;29;1;1;29.0;1;29.0;1
/;20100511;3739;1;1;29.0;3;87.0;1
/;20100511;38;1;1;15.0;1;15.0;1
/;20100511;381;1;1;5.0;1;5.0;1
/;20100511;47;1;1;47.0;1;47.0;1
/;20100511;50;0;1;6.5;3;13.0;1
/;20100511;573;1;1;4.0;1;4.0;1
/;20100511;642;0;1;23.5;2;47.0;1
/;20100511;94;1;1;29.0;1;29.0;1
/;20100512;0;19;14;0.0;19;0.0;19
/;20100512;110;0;1;16.0;1;16.0;1
/;20100512;113;1;1;5.666.666.666.666.660;3;17.0;1
/;20100512;1348;1;1;19.271.428.571.428.500;8;1349.0;1
/;20100512;1481;1;1;285.0;5;1425.0;1
/;20100512;15;1;1;12.0;1;12.0;1
/;20100512;186;1;1;5.0;1;5.0;1
/;20100512;192;1;1;11.0;1;11.0;1
/;20100512;2433;1;1;8.183.333.333.333.330;12;982.0;1
/;20100512;33;1;1;5.0;2;5.0;1
/;20100512;364;1;1;364.0;1;364.0;1
/;20100512;4;0;1;0.0;1;0.0;1
/;20100512;440;1;1;14.333.333.333.333.300;4;430.0;1
/;20100512;4434;0;1;668.125;17;1069.0;1
/;20100512;534;1;1;5.0;1;5.0;1
/;20100512;79;1;1;8.0;3;16.0;1
/;20100512;89;1;1;13.0;1;13.0;1
/;20100513;0;5;4;0.0;5;0.0;5
/;20100513;12;1;1;12.0;1;12.0;1
/;20100513;13;1;1;13.0;1;13.0;1
/;20100513;15;0;1;2.0;2;2.0;1
/;20100513;189;1;1;6.0;1;6.0;1
/;20100513;322;0;1;50.0;1;50.0;1
/;20100513;350;0;1;12.0;1;12.0;1
/;20100513;402;1;1;7.0;1;7.0;1
/;20100513;51;1;1;32.0;1;32.0;1
/;20100513;98;1;1;49.0;3;98.0;1
/;20100514;0;18;15;0.0;18;0.0;18
/;20100514;10;1;1;6.0;1;6.0;1
/;20100514;1006;0;1;9.0;1;9.0;1
/;20100514;10177;1;1;26.444.444.444.444.400;72;1904.0;1
/;20100514;105;1;1;45.0;1;45.0;1
/;20100514;119;1;1;49.5;3;99.0;1
/;20100514;121;1;1;45.0;2;90.0;1
/;20100514;13;1;1;9.0;1;9.0;1
/;20100514;152;0;1;126.0;1;126.0;1
/;20100514;18;1;1;18.0;1;18.0;1
/;20100514;19;1;1;13.0;2;13.0;1
/;20100514;21;1;1;21.0;1;21.0;1
/;20100514;2190;0;1;15.0;1;15.0;1
/;20100514;261;1;1;8.0;1;8.0;1
/;20100514;3;1;1;3.0;1;3.0;1
/;20100514;30;1;1;7.5;3;15.0;1
/;20100514;3219;1;1;1775.0;1;1775.0;1
/;20100514;36;1;1;36.0;1;36.0;1
/;20100514;39;1;1;25.0;1;25.0;1
/;20100514;424;1;1;5.0;1;5.0;1
/;20100514;46;1;1;17.0;2;17.0;1
/;20100514;490;1;1;490.0;1;490.0;1
/;20100514;6;1;1;6.0;1;6.0;1
/;20100514;77;1;1;18.0;1;18.0;1
/;20100514;793;1;1;15.0;1;15.0;1
/;20100514;9;1;1;9.0;1;9.0;1
/;20100515;0;4;4;0.0;4;0.0;4
/;20100515;14;2;2;7.333.333.333.333.330;3;22.0;2
/;20100515;18;1;1;6.0;1;6.0;1
/;20100515;21;0;1;0.0;1;0.0;1
/;20100515;227;0;1;6.5;2;13.0;1
/;20100515;26;0;1;3.0;1;3.0;1
/;20100515;571;1;1;571.0;1;571.0;1
/;20100516;0;4;4;0.0;4;0.0;4
/;20100516;108;1;1;27.0;1;27.0;1
/;20100516;1326;1;1;14.0;1;14.0;1
/;20100516;17;1;1;17.0;1;17.0;1
/;20100516;28;1;1;16.0;2;16.0;1
/;20100516;35;1;1;19.0;2;19.0;1
/;20100516;6;1;1;6.0;1;6.0;1
/;20100516;729;0;1;9.0;1;9.0;1
/;20100517;0;14;11;0.0;14;0.0;14
/;20100517;11;1;1;3.0;2;3.0;1
/;20100517;110;1;1;17.0;2;34.0;1
/;20100517;1296;0;1;1.0;2;1.0;1
/;20100517;1564;1;1;4.5;2;9.0;1
/;20100517;1656;1;1;827.5;2;1655.0;1
/;20100517;1698;1;1;5.573.333.333.333.330;3;1672.0;1
/;20100517;1965;1;1;35.0;1;35.0;1
/;20100517;197;1;1;98.0;3;196.0;1
/;20100517;26;1;1;21.0;1;21.0;1
